#   series  ambea mbea		imbea		fmbe		pmbe		oombe
LJ5	23.348547	4810.119496	822.122425	329.179073	1102.488703	251.606675
LJ10	106.794728	55057.48451	13641.93642	5666.880098	10953.7185	1184.294259
LJ15	312.384207	172800	50004.1849	18217.63252	43152.95531	3336.934553
LJ20	813.223735	172800	155606.0425	48903.83298	115263.2476	7493.314162
LJ25	1869.52375	172800	172800	116581.6448	172800	12613.70735
